image_path,nom_fichier,region,texte_ocr,confiance_ocr,categorie,raison,score,dest_path
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_02_12_06_27_IMG_1630.JPG,2023_02_12_06_27_IMG_1630.JPG,Northern Region,NRO548-22,0.8274,CONFORME,format_valide_ocr_confiant,0.8274,data/processed/sorted_plates\conformes\NRO548_22_2023_02_12_06_27_IMG_1630.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_02_17_11_26_IMG_2269.JPG,2023_02_17_11_26_IMG_2269.JPG,Northern Region,146,0.5276,DOUTEUSE,texte_trop_court,0.5276,data/processed/sorted_plates\douteuses\146_2023_02_17_11_26_IMG_2269.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_02_17_11_26_IMG_2270.JPG,2023_02_17_11_26_IMG_2270.JPG,Northern Region,CAA,0.9867,DOUTEUSE,texte_trop_court,0.9867,data/processed/sorted_plates\douteuses\CAA_2023_02_17_11_26_IMG_2270.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_02_17_19_26_IMG_2269.JPG,2023_02_17_19_26_IMG_2269.JPG,Northern Region,146,0.5276,DOUTEUSE,texte_trop_court,0.5276,data/processed/sorted_plates\douteuses\146_2023_02_17_19_26_IMG_2269.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_02_17_19_26_IMG_2270.JPG,2023_02_17_19_26_IMG_2270.JPG,Northern Region,CAA,0.9867,DOUTEUSE,texte_trop_court,0.9867,data/processed/sorted_plates\douteuses\CAA_2023_02_17_19_26_IMG_2270.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_21_04_26_IMG_6222.JPG,2023_03_21_04_26_IMG_6222.JPG,Northern Region,330-20,0.8294,DOUTEUSE,format_invalide_sans_mixte,0.8294,data/processed/sorted_plates\douteuses\330_20_2023_03_21_04_26_IMG_6222.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_22_04_31_IMG_6628.JPG,2023_03_22_04_31_IMG_6628.JPG,Northern Region,330-20,0.8958,DOUTEUSE,format_invalide_sans_mixte,0.8958,data/processed/sorted_plates\douteuses\330_20_2023_03_22_04_31_IMG_6628.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_24_04_53_IMG_7135.JPG,2023_03_24_04_53_IMG_7135.JPG,Northern Region,,0.0,ILLISIBLE,OCR_echec_texte_vide,0.0,data/processed/sorted_plates\illisibles\INCONNU_2023_03_24_04_53_IMG_7135.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_24_04_53_IMG_7411.JPG,2023_03_24_04_53_IMG_7411.JPG,Northern Region,2880-22,0.9082,DOUTEUSE,format_invalide_sans_mixte,0.9082,data/processed/sorted_plates\douteuses\2880_22_2023_03_24_04_53_IMG_7411.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_26_12_46_IMG_8995.JPG,2023_03_26_12_46_IMG_8995.JPG,Northern Region,NRO700-13,0.4904,DOUTEUSE,confiance_ocr_moyenne,0.4904,data/processed/sorted_plates\douteuses\NRO700_13_2023_03_26_12_46_IMG_8995.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_26_12_47_IMG_9020.JPG,2023_03_26_12_47_IMG_9020.JPG,Northern Region,654-13,0.9993,DOUTEUSE,format_invalide_sans_mixte,0.9993,data/processed/sorted_plates\douteuses\654_13_2023_03_26_12_47_IMG_9020.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_26_12_52_IMG_8716.JPG,2023_03_26_12_52_IMG_8716.JPG,Northern Region,NRO119-16,0.9648,CONFORME,format_valide_ocr_confiant,0.9648,data/processed/sorted_plates\conformes\NRO119_16_2023_03_26_12_52_IMG_8716.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_30_03_53_IMG_0260.JPG,2023_03_30_03_53_IMG_0260.JPG,Northern Region,OTWEA,0.9996,DOUTEUSE,format_invalide_sans_mixte,0.9996,data/processed/sorted_plates\douteuses\OTWEA_2023_03_30_03_53_IMG_0260.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_30_03_54_IMG_0259.JPG,2023_03_30_03_54_IMG_0259.JPG,Northern Region,OTWEA,0.9996,DOUTEUSE,format_invalide_sans_mixte,0.9996,data/processed/sorted_plates\douteuses\OTWEA_2023_03_30_03_54_IMG_0259.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_03_31_07_16_IMG_1194.JPG,2023_03_31_07_16_IMG_1194.JPG,Northern Region,105-14,0.3385,DOUTEUSE,format_invalide_sans_mixte,0.3385,data/processed/sorted_plates\douteuses\105_14_2023_03_31_07_16_IMG_1194.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_04_03_08_17_IMG_2504.JPG,2023_04_03_08_17_IMG_2504.JPG,Northern Region,974,0.9987,DOUTEUSE,texte_trop_court,0.9987,data/processed/sorted_plates\douteuses\974_2023_04_03_08_17_IMG_2504.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_04_03_08_22_IMG_2193.JPG,2023_04_03_08_22_IMG_2193.JPG,Northern Region,131-,0.8711,DOUTEUSE,format_invalide_sans_mixte,0.8711,data/processed/sorted_plates\douteuses\131__2023_04_03_08_22_IMG_2193.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_04_05_07_06_IMG_3594.JPG,2023_04_05_07_06_IMG_3594.JPG,Northern Region,292621,0.7517,DOUTEUSE,format_invalide_sans_mixte,0.7517,data/processed/sorted_plates\douteuses\292621_2023_04_05_07_06_IMG_3594.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Northern Region\2023_04_05_07_07_IMG_3622.JPG,2023_04_05_07_07_IMG_3622.JPG,Northern Region,3754,0.9231,DOUTEUSE,format_invalide_sans_mixte,0.9231,data/processed/sorted_plates\douteuses\3754_2023_04_05_07_07_IMG_3622.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_02_03_22_13_IMG_8010.JPG,2023_02_03_22_13_IMG_8010.JPG,Upper EastRegion,WEO777-20,0.5602,DOUTEUSE,confiance_ocr_moyenne,0.5602,data/processed/sorted_plates\douteuses\WEO777_20_2023_02_03_22_13_IMG_8010.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_02_05_00_33_IMG_8415.JPG,2023_02_05_00_33_IMG_8415.JPG,Upper EastRegion,9982-10,0.9897,DOUTEUSE,format_invalide_sans_mixte,0.9897,data/processed/sorted_plates\douteuses\9982_10_2023_02_05_00_33_IMG_8415.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_02_07_08_25_IMG_9657.JPG,2023_02_07_08_25_IMG_9657.JPG,Upper EastRegion,UE260-12,0.7714,CONFORME,format_valide_ocr_confiant,0.7714,data/processed/sorted_plates\conformes\UE260_12_2023_02_07_08_25_IMG_9657.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_02_07_16_25_IMG_9657.JPG,2023_02_07_16_25_IMG_9657.JPG,Upper EastRegion,UE260-12,0.7714,CONFORME,format_valide_ocr_confiant,0.7714,data/processed/sorted_plates\conformes\UE260_12_2023_02_07_16_25_IMG_9657.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_02_08_04_06_IMG_9809.JPG,2023_02_08_04_06_IMG_9809.JPG,Upper EastRegion,692,0.9999,DOUTEUSE,texte_trop_court,0.9999,data/processed/sorted_plates\douteuses\692_2023_02_08_04_06_IMG_9809.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_02_10_05_24_IMG_0790.JPG,2023_02_10_05_24_IMG_0790.JPG,Upper EastRegion,,0.0,ILLISIBLE,OCR_echec_texte_vide,0.0,data/processed/sorted_plates\illisibles\INCONNU_2023_02_10_05_24_IMG_0790.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_02_10_05_25_IMG_0706.JPG,2023_02_10_05_25_IMG_0706.JPG,Upper EastRegion,218-12,0.9871,DOUTEUSE,format_invalide_sans_mixte,0.9871,data/processed/sorted_plates\douteuses\218_12_2023_02_10_05_25_IMG_0706.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_03_24_04_53_IMG_7410.JPG,2023_03_24_04_53_IMG_7410.JPG,Upper EastRegion,2058,0.9994,DOUTEUSE,format_invalide_sans_mixte,0.9994,data/processed/sorted_plates\douteuses\2058_2023_03_24_04_53_IMG_7410.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_03_29_06_03_IMG_0184.JPG,2023_03_29_06_03_IMG_0184.JPG,Upper EastRegion,218-12,0.9999,DOUTEUSE,format_invalide_sans_mixte,0.9999,data/processed/sorted_plates\douteuses\218_12_2023_03_29_06_03_IMG_0184.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Upper EastRegion\2023_04_08_05_16_IMG_5280.JPG,2023_04_08_05_16_IMG_5280.JPG,Upper EastRegion,1616,0.2096,ILLISIBLE,confiance_ocr_trop_faible,0.2096,data/processed/sorted_plates\illisibles\1616_2023_04_08_05_16_IMG_5280.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_02_02_04_02_IMG_7422.JPG,2023_02_02_04_02_IMG_7422.JPG,UpperWestRegion,226,1.0,DOUTEUSE,texte_trop_court,1.0,data/processed/sorted_plates\douteuses\226_2023_02_02_04_02_IMG_7422.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_22_04_30_IMG_6697.JPG,2023_03_22_04_30_IMG_6697.JPG,UpperWestRegion,,0.0,ILLISIBLE,OCR_echec_texte_vide,0.0,data/processed/sorted_plates\illisibles\INCONNU_2023_03_22_04_30_IMG_6697.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_22_04_33_IMG_6587.JPG,2023_03_22_04_33_IMG_6587.JPG,UpperWestRegion,114-21,0.9848,DOUTEUSE,format_invalide_sans_mixte,0.9848,data/processed/sorted_plates\douteuses\114_21_2023_03_22_04_33_IMG_6587.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_24_04_56_IMG_7471.JPG,2023_03_24_04_56_IMG_7471.JPG,UpperWestRegion,114-21,0.9617,DOUTEUSE,format_invalide_sans_mixte,0.9617,data/processed/sorted_plates\douteuses\114_21_2023_03_24_04_56_IMG_7471.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_24_05_00_IMG_7256.JPG,2023_03_24_05_00_IMG_7256.JPG,UpperWestRegion,UHO1979-22,0.7409,CONFORME,format_valide_ocr_confiant,0.7409,data/processed/sorted_plates\conformes\UHO1979_22_2023_03_24_05_00_IMG_7256.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_26_12_48_IMG_9029.JPG,2023_03_26_12_48_IMG_9029.JPG,UpperWestRegion,11421,0.7295,DOUTEUSE,format_invalide_sans_mixte,0.7295,data/processed/sorted_plates\douteuses\11421_2023_03_26_12_48_IMG_9029.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_28_04_49_IMG_9396.JPG,2023_03_28_04_49_IMG_9396.JPG,UpperWestRegion,699,0.9611,DOUTEUSE,texte_trop_court,0.9611,data/processed/sorted_plates\douteuses\699_2023_03_28_04_49_IMG_9396.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_28_04_50_IMG_9384.JPG,2023_03_28_04_50_IMG_9384.JPG,UpperWestRegion,692,0.9872,DOUTEUSE,texte_trop_court,0.9872,data/processed/sorted_plates\douteuses\692_2023_03_28_04_50_IMG_9384.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_30_03_47_IMG_0594.JPG,2023_03_30_03_47_IMG_0594.JPG,UpperWestRegion,OLION,0.9939,DOUTEUSE,format_invalide_sans_mixte,0.9939,data/processed/sorted_plates\douteuses\OLION_2023_03_30_03_47_IMG_0594.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_03_31_07_14_IMG_1273.JPG,2023_03_31_07_14_IMG_1273.JPG,UpperWestRegion,692,0.9985,DOUTEUSE,texte_trop_court,0.9985,data/processed/sorted_plates\douteuses\692_2023_03_31_07_14_IMG_1273.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_04_02_09_05_IMG_1617.JPG,2023_04_02_09_05_IMG_1617.JPG,UpperWestRegion,1349,0.9987,DOUTEUSE,format_invalide_sans_mixte,0.9987,data/processed/sorted_plates\douteuses\1349_2023_04_02_09_05_IMG_1617.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_04_03_08_14_IMG_2329.JPG,2023_04_03_08_14_IMG_2329.JPG,UpperWestRegion,104-12,0.931,DOUTEUSE,format_invalide_sans_mixte,0.931,data/processed/sorted_plates\douteuses\104_12_2023_04_03_08_14_IMG_2329.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_04_08_05_24_IMG_5578.JPG,2023_04_08_05_24_IMG_5578.JPG,UpperWestRegion,421,0.1361,ILLISIBLE,confiance_ocr_trop_faible,0.1361,data/processed/sorted_plates\illisibles\421_2023_04_08_05_24_IMG_5578.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_04_18_15_38_IMG_7273.JPG,2023_04_18_15_38_IMG_7273.JPG,UpperWestRegion,1763-13,0.976,DOUTEUSE,format_invalide_sans_mixte,0.976,data/processed/sorted_plates\douteuses\1763_13_2023_04_18_15_38_IMG_7273.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_04_18_15_38_IMG_7277.JPG,2023_04_18_15_38_IMG_7277.JPG,UpperWestRegion,MISSAN,0.9162,DOUTEUSE,format_invalide_sans_mixte,0.9162,data/processed/sorted_plates\douteuses\MISSAN_2023_04_18_15_38_IMG_7277.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_04_18_15_44_IMG_7308.JPG,2023_04_18_15_44_IMG_7308.JPG,UpperWestRegion,1646-21,0.9288,DOUTEUSE,format_invalide_sans_mixte,0.9288,data/processed/sorted_plates\douteuses\1646_21_2023_04_18_15_44_IMG_7308.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_07_07_14_04_IMG_1909.JPG,2023_07_07_14_04_IMG_1909.JPG,UpperWestRegion,936-20,0.9969,DOUTEUSE,format_invalide_sans_mixte,0.9969,data/processed/sorted_plates\douteuses\936_20_2023_07_07_14_04_IMG_1909.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_07_07_15_15_IMG_1984.JPG,2023_07_07_15_15_IMG_1984.JPG,UpperWestRegion,53-12,0.9291,DOUTEUSE,format_invalide_sans_mixte,0.9291,data/processed/sorted_plates\douteuses\53_12_2023_07_07_15_15_IMG_1984.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\UpperWestRegion\2023_07_07_15_33_IMG_2022.JPG,2023_07_07_15_33_IMG_2022.JPG,UpperWestRegion,373-21,0.9998,DOUTEUSE,format_invalide_sans_mixte,0.9998,data/processed/sorted_plates\douteuses\373_21_2023_07_07_15_33_IMG_2022.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Volta Region\2023_02_03_22_13_IMG_8011.JPG,2023_02_03_22_13_IMG_8011.JPG,Volta Region,S050-17,0.8417,CONFORME,format_valide_ocr_confiant,0.8417,data/processed/sorted_plates\conformes\S050_17_2023_02_03_22_13_IMG_8011.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Volta Region\2023_02_05_00_45_IMG_8484.JPG,2023_02_05_00_45_IMG_8484.JPG,Volta Region,RICHARD,0.9998,DOUTEUSE,format_invalide_sans_mixte,0.9998,data/processed/sorted_plates\douteuses\RICHARD_2023_02_05_00_45_IMG_8484.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Volta Region\2023_02_05_00_45_IMG_8485.JPG,2023_02_05_00_45_IMG_8485.JPG,Volta Region,RICHARD,0.9999,DOUTEUSE,format_invalide_sans_mixte,0.9999,data/processed/sorted_plates\douteuses\RICHARD_2023_02_05_00_45_IMG_8485.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Volta Region\2023_02_08_04_06_IMG_9788.JPG,2023_02_08_04_06_IMG_9788.JPG,Volta Region,VR0543-14A,0.8492,CONFORME,format_valide_ocr_confiant,0.8492,data/processed/sorted_plates\conformes\VR0543_14A_2023_02_08_04_06_IMG_9788.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Volta Region\2023_02_08_04_09_IMG_9961.JPG,2023_02_08_04_09_IMG_9961.JPG,Volta Region,02232,0.9838,DOUTEUSE,format_invalide_sans_mixte,0.9838,data/processed/sorted_plates\douteuses\02232_2023_02_08_04_09_IMG_9961.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Volta Region\2023_02_17_05_23_IMG_2173.JPG,2023_02_17_05_23_IMG_2173.JPG,Volta Region,VDO901-22,0.989,CONFORME,format_valide_ocr_confiant,0.989,data/processed/sorted_plates\conformes\VDO901_22_2023_02_17_05_23_IMG_2173.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Volta Region\2023_03_27_02_16_IMG_8620.JPG,2023_03_27_02_16_IMG_8620.JPG,Volta Region,VR09999-12,0.9278,CONFORME,format_valide_ocr_confiant,0.9278,data/processed/sorted_plates\conformes\VR09999_12_2023_03_27_02_16_IMG_8620.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2022_05_18_09_07_IMG_0430.JPG,2022_05_18_09_07_IMG_0430.JPG,Western Region,572-21,0.6097,DOUTEUSE,format_invalide_sans_mixte,0.6097,data/processed/sorted_plates\douteuses\572_21_2022_05_18_09_07_IMG_0430.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2022_05_18_09_07_IMG_0431.JPG,2022_05_18_09_07_IMG_0431.JPG,Western Region,WTO577-20,0.4834,DOUTEUSE,confiance_ocr_moyenne,0.4834,data/processed/sorted_plates\douteuses\WTO577_20_2022_05_18_09_07_IMG_0431.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_04_12_20_IMG_8186.JPG,2023_02_04_12_20_IMG_8186.JPG,Western Region,3173-18,0.9997,DOUTEUSE,format_invalide_sans_mixte,0.9997,data/processed/sorted_plates\douteuses\3173_18_2023_02_04_12_20_IMG_8186.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_04_16_06_IMG_8274.JPG,2023_02_04_16_06_IMG_8274.JPG,Western Region,974-17,0.9978,DOUTEUSE,format_invalide_sans_mixte,0.9978,data/processed/sorted_plates\douteuses\974_17_2023_02_04_16_06_IMG_8274.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_04_16_06_IMG_8275.JPG,2023_02_04_16_06_IMG_8275.JPG,Western Region,974-17,0.8742,DOUTEUSE,format_invalide_sans_mixte,0.8742,data/processed/sorted_plates\douteuses\974_17_2023_02_04_16_06_IMG_8275.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_04_16_06_IMG_8276.JPG,2023_02_04_16_06_IMG_8276.JPG,Western Region,RE97K37,0.4216,DOUTEUSE,confiance_ocr_moyenne,0.4216,data/processed/sorted_plates\douteuses\RE97K37_2023_02_04_16_06_IMG_8276.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_04_16_06_IMG_8279.JPG,2023_02_04_16_06_IMG_8279.JPG,Western Region,974-17,0.8742,DOUTEUSE,format_invalide_sans_mixte,0.8742,data/processed/sorted_plates\douteuses\974_17_2023_02_04_16_06_IMG_8279.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_04_16_06_IMG_8280.JPG,2023_02_04_16_06_IMG_8280.JPG,Western Region,974-17,0.9978,DOUTEUSE,format_invalide_sans_mixte,0.9978,data/processed/sorted_plates\douteuses\974_17_2023_02_04_16_06_IMG_8280.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_05_00_30_IMG_8401.JPG,2023_02_05_00_30_IMG_8401.JPG,Western Region,MRO821-2F7,0.5699,DOUTEUSE,confiance_ocr_moyenne,0.5699,data/processed/sorted_plates\douteuses\MRO821_2F7_2023_02_05_00_30_IMG_8401.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_05_00_31_IMG_8407.JPG,2023_02_05_00_31_IMG_8407.JPG,Western Region,580,0.9844,DOUTEUSE,texte_trop_court,0.9844,data/processed/sorted_plates\douteuses\580_2023_02_05_00_31_IMG_8407.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_05_00_39_IMG_8457.JPG,2023_02_05_00_39_IMG_8457.JPG,Western Region,BEIGE,0.942,DOUTEUSE,format_invalide_sans_mixte,0.942,data/processed/sorted_plates\douteuses\BEIGE_2023_02_05_00_39_IMG_8457.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_05_00_39_IMG_8461.JPG,2023_02_05_00_39_IMG_8461.JPG,Western Region,2369-21,0.9881,DOUTEUSE,format_invalide_sans_mixte,0.9881,data/processed/sorted_plates\douteuses\2369_21_2023_02_05_00_39_IMG_8461.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_05_00_40_IMG_8475.JPG,2023_02_05_00_40_IMG_8475.JPG,Western Region,1710-16,0.6704,DOUTEUSE,format_invalide_sans_mixte,0.6704,data/processed/sorted_plates\douteuses\1710_16_2023_02_05_00_40_IMG_8475.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_05_02_52_IMG_8569.JPG,2023_02_05_02_52_IMG_8569.JPG,Western Region,4422-13,0.9906,DOUTEUSE,format_invalide_sans_mixte,0.9906,data/processed/sorted_plates\douteuses\4422_13_2023_02_05_02_52_IMG_8569.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_05_07_58_IMG_8902.JPG,2023_02_05_07_58_IMG_8902.JPG,Western Region,FORST,0.5502,DOUTEUSE,format_invalide_sans_mixte,0.5502,data/processed/sorted_plates\douteuses\FORST_2023_02_05_07_58_IMG_8902.JPG
C:\Users\ibnal\Desktop\PROJET IA X3\Automatic Number Plate Recognition\Automatic Number Plate Recognition\Number Plates\Western Region\2023_02_07_03_31_IMG_9614.JPG,2023_02_07_03_31_IMG_9614.JPG,Western Region,786,1.0,DOUTEUSE,texte_trop_court,1.0,data/processed/sorted_plates\douteuses\786_2023_02_07_03_31_IMG_9614.JPG
